Country,Year,"Manufacturing, value added (% of GDP)","Inflation, consumer prices (annual %)"
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,8.19137132040974
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,6.96568127760758
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,7.52351717022744
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,5.73690583357398
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,7.65824302019538
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,5.81818181818193
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,7.31348259330352
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,5.60802843389853
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,8.61483153647288
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,4.29072851723815
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,2.15851810619416
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,4.27267024465106
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,2.97392794602174
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,3.23464817293924
East Asia & Pacific (IDA & IBRD countries),FALSE,30.785213070148,4.53421374129695
East Asia & Pacific (IDA & IBRD countries),FALSE,30.7579775977671,4.54036919634532
East Asia & Pacific (IDA & IBRD countries),FALSE,31.0408300125196,4.63747436011765
East Asia & Pacific (IDA & IBRD countries),FALSE,30.8928342780175,4.81023586325371
East Asia & Pacific (IDA & IBRD countries),FALSE,30.7005291800337,10.3368260300685
East Asia & Pacific (IDA & IBRD countries),FALSE,30.051396634414,3.67503305540298
East Asia & Pacific (IDA & IBRD countries),FALSE,29.6939348147241,3.61196234430299
East Asia & Pacific (IDA & IBRD countries),FALSE,29.9327538914798,5.29573185230289
East Asia & Pacific (IDA & IBRD countries),FALSE,29.4212181289989,3.22516957263389
East Asia & Pacific (IDA & IBRD countries),FALSE,28.6864929902249,2.92807104794524
East Asia & Pacific (IDA & IBRD countries),FALSE,28.5643980227055,3.37040697371657
East Asia & Pacific (IDA & IBRD countries),FALSE,27.7454069116146,1.0851553522521
East Asia & Pacific (IDA & IBRD countries),FALSE,27.2656289679096,1.5969149267851
East Asia & Pacific (IDA & IBRD countries),FALSE,27.5251700607003,2.8909246921058
East Asia & Pacific (IDA & IBRD countries),FALSE,27.6157720245231,3.32991063268075
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,2.76252019386107
Euro area,FALSE,NA,1.74118837163289
Euro area,FALSE,NA,1.87084961406322
Euro area,FALSE,NA,2.7526721326845
Euro area,FALSE,NA,2.92164166264774
